X,Y,F
-1.9370078740157481,-1.5905511811023623,0.9957920485252727
-1.9370078740157481,-1.5590551181102361,0.9952472700137183
-1.9370078740157481,-1.5275590551181102,0.9946321519546951
-1.9370078740157481,-1.4960629921259843,0.9939376646506125
-1.9370078740157481,-1.4645669291338583,0.9931536336180499
-1.9370078740157481,-1.4330708661417324,0.9922685984120649
-1.9370078740157481,-1.4015748031496063,0.9912696551352246
-1.9370078740157481,-1.3700787401574803,0.9901422810526732
-1.9370078740157481,-1.3385826771653544,0.9888701396717274
-1.9370078740157481,-1.3070866141732282,0.9874348646098339
-1.9370078740157481,-1.2755905511811023,0.9858158205806962
-1.9370078740157481,-1.2440944881889764,0.9839898398909209
-1.9370078740157481,-1.2125984251968505,0.9819309329789278
-1.9370078740157481,-1.1811023622047245,0.9796099717695109
-1.9370078740157481,-1.1496062992125984,0.9769943449928872
-1.9370078740157481,-1.1181102362204725,0.9740475851649549
-1.9370078740157481,-1.0866141732283465,0.9707289676926085
-1.9370078740157481,-1.0551181102362204,0.9669930836099938
-1.9370078740157481,-1.0236220472440944,0.962789388833774
-1.9370078740157481,-0.9921259842519685,0.9580617346224282
-1.9370078740157481,-0.9606299212598426,0.9527478862194482
-1.9370078740157481,-0.9291338582677167,0.94677903954211
-1.9370078740157481,-0.8976377952755905,0.9400793493368087
-1.9370078740157481,-0.8661417322834646,0.9325654865430195
-1.9370078740157481,-0.8346456692913387,0.9241462477571787
-1.9370078740157481,-0.8031496062992125,0.9147222456966357
-1.9370078740157481,-0.7716535433070866,0.904185716405401
-1.9370078740157481,-0.7401574803149606,0.8924204865013043
-1.9370078740157481,-0.7086614173228347,0.8793021517933018
-1.9370078740157481,-0.6771653543307088,0.8646985266775146
-1.9370078740157481,-0.6456692913385826,0.8484704312035156
-1.9370078740157481,-0.6141732283464567,0.8304728886622815
-1.9370078740157481,-0.5826771653543308,0.8105568097382677
-1.9370078740157481,-0.5511811023622046,0.7885712381083574
-1.9370078740157481,-0.5196850393700787,0.7643662249711739
-1.9370078740157481,-0.4881889763779528,0.7377963842565738
-1.9370078740157481,-0.45669291338582685,0.708725154096571
-1.9370078740157481,-0.4251968503937009,0.677029751754438
-1.9370078740157481,-0.39370078740157477,0.6426067576067225
-1.9370078740157481,-0.36220472440944884,0.605378199309373
-1.9370078740157481,-0.3307086614173229,0.5652979323019899
-1.9370078740157481,-0.29921259842519676,0.522358032225697
